Time,Temperature_C,Solar_W_m2,Wind_Speed_m_s,Price_CNY_kWh,Load_kW,Wind_Gen_MW,PV_Gen_MW,REN_Gen_MW,Date,Day_Index,Day_Label,Hour,Load_MW
2023-04-01 02:00:00,8.94,0.0,8.3,0.292,6222.736667,11.77777777777778,0.0,11.77777777777778,2023-04-01,90,0,2,6.222736667
2023-04-01 03:00:00,7.15,0.0,1.5,0.292,8810.353333,0.0,0.0,0.0,2023-04-01,90,0,3,8.810353332999998
2023-04-01 04:00:00,6.85,0.0,5.6,0.298,9585.906667,5.777777777777777,0.0,5.777777777777777,2023-04-01,90,0,4,9.585906667
2023-04-01 05:00:00,9.04,0.0,5.1,0.303,8965.64,4.666666666666666,0.0,4.666666666666666,2023-04-01,90,0,5,8.965639999999999
2023-04-01 06:00:00,9.74,0.0,6.7,0.291,6017.536667,8.222222222222223,0.0,8.222222222222223,2023-04-01,90,0,6,6.017536667
2023-04-01 07:00:00,9.16,226.71,10.0,0.642,6137.893333,15.555555555555555,8.437602096,23.993157651555556,2023-04-01,90,0,7,6.137893333
2023-04-01 08:00:00,11.82,440.25,3.9,0.645,5922.623333,1.9999999999999998,16.221099300000002,18.221099300000002,2023-04-01,90,0,8,5.922623333
2023-04-01 09:00:00,11.39,628.2,4.8,0.655,9017.326667,3.9999999999999996,23.183972280000003,27.183972280000003,2023-04-01,90,0,9,9.017326666999999
2023-04-01 10:00:00,14.2,779.65,2.1,1.2,10878.37667,0.0,28.466580799999996,28.466580799999996,2023-04-01,90,0,10,10.87837667
2023-04-01 11:00:00,11.85,885.78,5.0,1.196,14756.08667,4.444444444444445,32.63302098,37.07746542444444,2023-04-01,90,0,11,14.75608667
2023-04-01 12:00:00,13.04,940.43,4.1,1.21,17336.16,2.4444444444444438,34.489705992000005,36.93415043644445,2023-04-01,90,0,12,17.33616
2023-04-01 13:00:00,15.73,940.43,5.1,1.197,16636.38333,4.666666666666666,34.135540054,38.80220672066667,2023-04-01,90,0,13,16.63638333
2023-04-01 14:00:00,16.44,708.62,7.7,1.197,13983.76,10.444444444444445,25.650910208000003,36.09535465244445,2023-04-01,90,0,14,13.98376
2023-04-01 15:00:00,20.87,623.72,3.3,0.658,13228.57667,0.6666666666666663,22.190834904000003,22.85750157066667,2023-04-01,90,0,15,13.22857667
2023-04-01 16:00:00,16.27,628.2,4.2,0.647,10569.18667,2.666666666666667,22.754786040000003,25.42145270666667,2023-04-01,90,0,16,10.569186669999999
2023-04-01 17:00:00,21.73,440.25,8.1,0.643,8513.303333,11.333333333333332,15.61029645,26.943629783333332,2023-04-01,90,0,17,8.513303333
2023-04-01 18:00:00,16.0,226.71,5.8,1.194,6200.48,6.222222222222222,8.2205046,14.442726822222223,2023-04-01,90,0,18,6.20048
2023-04-01 19:00:00,15.7,0.0,2.1,1.205,8367.37,0.0,0.0,0.0,2023-04-01,90,0,19,8.367370000000001
2023-04-01 20:00:00,14.66,0.0,8.8,1.206,9442.913333,12.88888888888889,0.0,12.88888888888889,2023-04-01,90,0,20,9.442913333
2023-04-01 21:00:00,10.31,0.0,5.1,0.654,8791.026667,4.666666666666666,0.0,4.666666666666666,2023-04-01,90,0,21,8.791026667
2023-04-01 22:00:00,15.36,0.0,3.6,0.647,5965.443333,1.3333333333333335,0.0,1.3333333333333335,2023-04-01,90,0,22,5.9654433330000005
2023-04-01 23:00:00,11.44,0.0,4.2,0.294,5650.623333,2.666666666666667,0.0,2.666666666666667,2023-04-01,90,0,23,5.6506233329999995
2023-04-02 00:00:00,12.47,0.0,6.3,0.294,6017.15,7.333333333333333,0.0,7.333333333333333,2023-04-02,91,0,0,6.01715
2023-04-02 01:00:00,11.23,0.0,2.7,0.301,6052.39,0.0,0.0,0.0,2023-04-02,91,0,1,6.05239
2023-04-02 02:00:00,8.36,0.0,4.1,0.305,5933.623333,2.4444444444444438,0.0,2.4444444444444438,2023-04-02,91,0,2,5.933623333
2023-04-02 03:00:00,5.48,0.0,8.5,0.296,9399.616667,12.222222222222223,0.0,12.222222222222223,2023-04-02,91,0,3,9.399616667
2023-04-02 04:00:00,6.8,0.0,3.5,0.292,10108.31667,1.1111111111111112,0.0,1.1111111111111112,2023-04-02,91,0,4,10.10831667
2023-04-02 05:00:00,10.31,0.0,2.5,0.3,8865.106667,0.0,0.0,0.0,2023-04-02,91,0,5,8.865106667
2023-04-02 06:00:00,7.71,0.0,5.3,0.307,6481.91,5.111111111111111,0.0,5.111111111111111,2023-04-02,91,0,6,6.48191
2023-04-02 07:00:00,7.28,225.5,3.1,0.642,6891.286667,0.2222222222222224,8.4519204,8.674142622222224,2023-04-02,91,0,7,6.891286667
2023-04-02 08:00:00,8.61,437.89,0.7,0.653,6416.713333,0.0,16.330932394,16.330932394,2023-04-02,91,0,8,6.416713333
2023-04-02 09:00:00,11.62,624.84,4.3,0.65,8744.366667,2.8888888888888884,23.039850288000004,25.928739176888893,2023-04-02,91,0,9,8.744366667
2023-04-02 10:00:00,12.09,775.47,5.9,1.209,10810.31,6.444444444444445,28.543034477999996,34.98747892244444,2023-04-02,91,0,10,10.81031
2023-04-02 11:00:00,17.18,176.21,3.1,1.209,15033.09,0.2222222222222224,6.360264708,6.582486930222222,2023-04-02,91,0,11,15.03309
2023-04-02 12:00:00,13.45,935.39,4.4,1.206,16997.21667,3.1111111111111116,34.25117563,37.36228674111111,2023-04-02,91,0,12,16.99721667
2023-04-02 13:00:00,14.62,935.39,3.4,1.2,16881.74,0.8888888888888886,34.097958747999996,34.98684763688888,2023-04-02,91,0,13,16.88174
2023-04-02 14:00:00,18.3,704.83,3.1,1.195,13810.73,0.2222222222222224,25.33018054,25.552402762222222,2023-04-02,91,0,14,13.81073
2023-04-02 15:00:00,17.18,775.47,8.0,0.641,12832.74333,11.11111111111111,27.990434555999997,39.10154566711111,2023-04-02,91,0,15,12.83274333
2023-04-02 16:00:00,20.12,624.84,7.4,0.646,10682.4,9.777777777777779,22.296290688000003,32.074068465777785,2023-04-02,91,0,16,10.6824
2023-04-02 17:00:00,18.1,437.89,6.3,0.656,8693.79,7.333333333333333,15.749151740000002,23.082485073333334,2023-04-02,91,0,17,8.693790000000002
2023-04-02 18:00:00,19.12,180.4,7.6,1.19,5496.913333,10.222222222222221,6.46250528,16.684727502222223,2023-04-02,91,0,18,5.496913333
2023-04-02 19:00:00,13.99,0.0,3.7,1.199,8318.26,1.5555555555555558,0.0,1.5555555555555558,2023-04-02,91,0,19,8.31826
2023-04-02 20:00:00,14.32,0.0,7.7,1.191,9202.686667,10.444444444444445,0.0,10.444444444444445,2023-04-02,91,0,20,9.202686667
2023-04-02 21:00:00,9.95,0.0,4.7,0.642,7992.016667,3.777777777777778,0.0,3.777777777777778,2023-04-02,91,0,21,7.992016667
2023-04-02 22:00:00,9.89,0.0,3.7,0.647,6064.89,1.5555555555555558,0.0,1.5555555555555558,2023-04-02,91,0,22,6.06489
2023-04-02 23:00:00,8.47,0.0,9.8,0.291,6002.25,15.111111111111112,0.0,15.111111111111112,2023-04-02,91,0,23,6.00225
2023-04-03 00:00:00,8.7,0.0,3.6,0.308,5971.643333,1.3333333333333335,0.0,1.3333333333333335,2023-04-03,92,0,0,5.971643333
2023-04-03 01:00:00,9.06,0.0,4.7,0.29,6637.103333,3.777777777777778,0.0,3.777777777777778,2023-04-03,92,0,1,6.637103333
2023-04-03 02:00:00,9.94,0.0,5.6,0.293,5436.98,5.777777777777777,0.0,5.777777777777777,2023-04-03,92,0,2,5.436979999999999
2023-04-03 03:00:00,8.31,0.0,6.4,0.309,9020.12,7.555555555555556,0.0,7.555555555555556,2023-04-03,92,0,3,9.02012
2023-04-03 04:00:00,8.27,0.0,3.7,0.305,9850.03,1.5555555555555558,0.0,1.5555555555555558,2023-04-03,92,0,4,9.85003
2023-04-03 05:00:00,10.14,0.0,5.8,0.303,8303.97,6.222222222222222,0.0,6.222222222222222,2023-04-03,92,0,5,8.30397
2023-04-03 06:00:00,10.81,0.0,6.6,0.299,6369.453333,7.999999999999999,0.0,7.999999999999999,2023-04-03,92,0,6,6.369453333
2023-04-03 07:00:00,9.95,44.86,3.3,0.641,6069.983333,0.6666666666666663,1.6646200199999999,2.331286686666666,2023-04-03,92,0,7,6.069983333
2023-04-03 08:00:00,12.11,435.54,3.4,0.659,6058.436667,0.8888888888888886,16.029875484,16.91876437288889,2023-04-03,92,0,8,6.058436667
2023-04-03 09:00:00,11.71,621.48,3.8,0.649,8873.6,1.7777777777777772,22.908125688000005,24.685903465777784,2023-04-03,92,0,9,8.8736
2023-04-03 10:00:00,11.81,771.31,2.0,1.205,10439.39667,0.0,28.420151045999994,28.420151045999994,2023-04-03,92,0,10,10.43939667
2023-04-03 11:00:00,14.67,701.04,5.0,1.194,14724.21333,4.444444444444445,25.550244048,29.994688492444446,2023-04-03,92,0,11,14.724213330000001
2023-04-03 12:00:00,18.13,186.07,3.5,1.2,17133.28667,1.1111111111111112,6.6914121259999995,7.80252323711111,2023-04-03,92,0,12,17.13328667
2023-04-03 13:00:00,19.69,930.37,3.8,1.21,16668.39,1.7777777777777772,33.254587058,35.03236483577778,2023-04-03,92,0,13,16.66839
2023-04-03 14:00:00,16.17,876.3,2.3,1.201,13919.35667,0.0,31.753782060000002,31.753782060000002,2023-04-03,92,0,14,13.919356669999999
2023-04-03 15:00:00,16.32,771.31,2.3,0.659,13166.48,0.0,27.933145912,27.933145912,2023-04-03,92,0,15,13.16648
2023-04-03 16:00:00,18.17,621.48,2.9,0.647,11117.03333,0.0,22.346059176000004,22.346059176000004,2023-04-03,92,0,16,11.11703333
2023-04-03 17:00:00,11.38,435.54,3.4,0.651,8758.173333,0.8888888888888886,16.074387672000004,16.963276560888893,2023-04-03,92,0,17,8.758173333
2023-04-03 18:00:00,14.53,224.29,4.1,1.197,6248.15,2.4444444444444438,8.178914282,10.623358726444444,2023-04-03,92,0,18,6.24815
2023-04-03 19:00:00,13.63,0.0,5.6,1.199,7880.2,5.777777777777777,0.0,5.777777777777777,2023-04-03,92,0,19,7.880199999999999
2023-04-03 20:00:00,12.9,0.0,0.5,1.205,9831.12,0.0,0.0,0.0,2023-04-03,92,0,20,9.83112
2023-04-03 21:00:00,14.47,0.0,1.5,0.655,8726.766667,0.0,0.0,0.0,2023-04-03,92,0,21,8.726766667
2023-04-03 22:00:00,14.18,0.0,5.9,0.648,5948.166667,6.444444444444445,0.0,6.444444444444445,2023-04-03,92,0,22,5.948166667000001
2023-04-03 23:00:00,11.34,0.0,6.2,0.304,5972.856667,7.111111111111112,0.0,7.111111111111112,2023-04-03,92,0,23,5.972856667
2023-04-04 00:00:00,9.31,0.0,5.0,0.3,5808.953333,4.444444444444445,0.0,4.444444444444445,2023-04-04,93,3,0,5.808953333000001
2023-04-04 01:00:00,7.69,0.0,6.3,0.301,6716.213333,7.333333333333333,0.0,7.333333333333333,2023-04-04,93,3,1,6.716213333
2023-04-04 02:00:00,4.77,0.0,9.5,0.307,7243.986667,14.444444444444445,0.0,14.444444444444445,2023-04-04,93,3,2,7.243986667
2023-04-04 03:00:00,7.99,0.0,6.0,0.295,9207.633333,6.666666666666666,0.0,6.666666666666666,2023-04-04,93,3,3,9.207633333
2023-04-04 04:00:00,8.4,0.0,3.8,0.308,10127.20667,1.7777777777777772,0.0,1.7777777777777772,2023-04-04,93,3,4,10.12720667
2023-04-04 05:00:00,7.77,0.0,5.2,0.298,8062.756667,4.888888888888889,0.0,4.888888888888889,2023-04-04,93,3,5,8.062756667
2023-04-04 06:00:00,8.09,0.0,7.1,0.307,7171.166667,9.11111111111111,0.0,9.11111111111111,2023-04-04,93,3,6,7.1711666670000005
2023-04-04 07:00:00,8.66,223.08,8.6,0.659,6358.69,12.444444444444445,8.318117808,20.762562252444447,2023-04-04,93,3,7,6.358689999999999
2023-04-04 08:00:00,8.87,433.2,2.5,0.659,6449.653333,0.0,16.14025224,16.14025224,2023-04-04,93,3,8,6.4496533330000005
2023-04-04 09:00:00,9.93,494.51,1.4,0.644,8547.81,0.0,18.351167198000002,18.351167198000002,2023-04-04,93,3,9,8.54781
2023-04-04 10:00:00,13.58,767.16,9.0,1.21,10917.54,13.333333333333332,28.077135408,41.41046874133333,2023-04-04,93,3,10,10.91754
2023-04-04 11:00:00,15.72,871.59,2.6,1.192,15088.34,0.0,31.638019728000003,31.638019728000003,2023-04-04,93,3,11,15.08834
2023-04-04 12:00:00,14.74,925.37,5.0,1.197,17673.77333,4.444444444444445,33.717151468000004,38.16159591244445,2023-04-04,93,3,12,17.67377333
2023-04-04 13:00:00,19.02,925.37,4.6,1.204,17139.33667,3.5555555555555545,33.162669764,36.71822531955556,2023-04-04,93,3,13,17.139336670000002
2023-04-04 14:00:00,18.23,871.59,3.9,1.209,14291.56667,1.9999999999999998,31.331743002000003,33.331743002,2023-04-04,93,3,14,14.29156667
2023-04-04 15:00:00,18.37,767.16,1.1,0.656,12283.54,0.0,27.562677912,27.562677912,2023-04-04,93,3,15,12.28354
2023-04-04 16:00:00,16.12,618.14,2.0,0.653,11066.74,0.0,22.403371648,22.403371648,2023-04-04,93,3,16,11.06674
2023-04-04 17:00:00,17.18,433.2,1.9,0.658,8365.37,0.0,15.636267359999998,15.636267359999998,2023-04-04,93,3,17,8.36537
2023-04-04 18:00:00,16.71,223.08,8.1,1.195,6170.593333,11.333333333333332,8.066706648,19.400039981333332,2023-04-04,93,3,18,6.170593333
2023-04-04 19:00:00,14.53,0.0,7.7,1.204,8756.676667,10.444444444444445,0.0,10.444444444444445,2023-04-04,93,3,19,8.756676666999999
2023-04-04 20:00:00,20.59,0.0,4.0,1.193,10102.23333,2.2222222222222223,0.0,2.2222222222222223,2023-04-04,93,3,20,10.102233329999999
2023-04-04 21:00:00,12.59,0.0,2.7,0.656,8209.906667,0.0,0.0,0.0,2023-04-04,93,3,21,8.209906666999998
2023-04-04 22:00:00,10.97,0.0,3.7,0.642,5851.393333,1.5555555555555558,0.0,1.5555555555555558,2023-04-04,93,3,22,5.851393333
2023-04-04 23:00:00,7.53,0.0,7.4,0.295,6285.316667,9.777777777777779,0.0,9.777777777777779,2023-04-04,93,3,23,6.285316667
2023-04-05 00:00:00,14.72,0.0,6.8,0.292,5117.77,8.444444444444445,0.0,8.444444444444445,2023-04-05,94,3,0,5.11777
2023-04-05 01:00:00,6.9,0.0,6.1,0.305,7049.11,6.8888888888888875,0.0,6.8888888888888875,2023-04-05,94,3,1,7.04911
2023-04-05 02:00:00,7.66,0.0,4.0,0.297,6603.69,2.2222222222222223,0.0,2.2222222222222223,2023-04-05,94,3,2,6.603689999999999
2023-04-05 03:00:00,6.41,0.0,3.8,0.298,8689.07,1.7777777777777772,0.0,1.7777777777777772,2023-04-05,94,3,3,8.68907
2023-04-05 04:00:00,5.68,0.0,4.9,0.308,10307.24,4.222222222222223,0.0,4.222222222222223,2023-04-05,94,3,4,10.30724
2023-04-05 05:00:00,9.52,0.0,9.5,0.29,8772.6,14.444444444444445,0.0,14.444444444444445,2023-04-05,94,3,5,8.7726
2023-04-05 06:00:00,8.53,0.0,2.6,0.31,6303.56,0.0,0.0,0.0,2023-04-05,94,3,6,6.30356
2023-04-05 07:00:00,6.38,221.88,2.1,0.646,7162.053333,0.0,8.344196784000001,8.344196784000001,2023-04-05,94,3,7,7.162053333
2023-04-05 08:00:00,8.44,344.69,1.9,0.647,6841.276667,0.0,12.863279296,12.863279296,2023-04-05,94,3,8,6.841276667
2023-04-05 09:00:00,11.81,614.81,4.2,0.646,8614.286667,2.666666666666667,22.653658145999998,25.320324812666666,2023-04-05,94,3,9,8.614286667
2023-04-05 10:00:00,15.69,763.03,7.5,1.203,10547.08,10.0,27.700583302,37.700583302,2023-04-05,94,3,10,10.54708
2023-04-05 11:00:00,17.79,866.9,4.7,1.205,15483.50667,3.777777777777778,31.21654886,34.994326637777775,2023-04-05,94,3,11,15.48350667
2023-04-05 12:00:00,17.49,920.39,3.5,1.202,17735.22667,1.1111111111111112,33.181348046000004,34.29245915711112,2023-04-05,94,3,12,17.73522667
2023-04-05 13:00:00,19.25,736.31,11.1,1.196,16041.26333,18.0,26.363579549999994,44.36357955,2023-04-05,94,3,13,16.04126333
2023-04-05 14:00:00,15.51,693.52,4.3,1.203,13568.93333,2.8888888888888884,25.194610672,28.08349956088889,2023-04-05,94,3,14,13.56893333
2023-04-05 15:00:00,17.84,763.03,3.6,0.655,12374.25333,1.3333333333333335,27.470911272000002,28.804244605333334,2023-04-05,94,3,15,12.37425333
2023-04-05 16:00:00,18.09,614.81,5.0,0.642,10662.86333,4.444444444444445,22.113117194,26.557561638444447,2023-04-05,94,3,16,10.66286333
2023-04-05 17:00:00,16.55,344.69,3.2,0.649,8480.783333,0.4444444444444448,12.47191827,12.916362714444444,2023-04-05,94,3,17,8.480783333
2023-04-05 18:00:00,14.28,221.88,5.8,1.194,5518.573333,6.222222222222222,8.098797504,14.321019726222222,2023-04-05,94,3,18,5.518573333
2023-04-05 19:00:00,17.06,0.0,5.8,1.193,8537.5,6.222222222222222,0.0,6.222222222222222,2023-04-05,94,3,19,8.5375
2023-04-05 20:00:00,15.35,0.0,3.9,1.195,9817.463333,1.9999999999999998,0.0,1.9999999999999998,2023-04-05,94,3,20,9.817463333
2023-04-05 21:00:00,10.68,0.0,4.9,0.658,8815.066667,4.222222222222223,0.0,4.222222222222223,2023-04-05,94,3,21,8.815066667
2023-04-05 22:00:00,12.47,0.0,3.1,0.655,5326.34,0.2222222222222224,0.0,0.2222222222222224,2023-04-05,94,3,22,5.32634
2023-04-05 23:00:00,11.06,0.0,7.1,0.293,5747.43,9.11111111111111,0.0,9.11111111111111,2023-04-05,94,3,23,5.7474300000000005
2023-04-06 00:00:00,9.87,0.0,6.3,0.303,6076.32,7.333333333333333,0.0,7.333333333333333,2023-04-06,95,0,0,6.07632
2023-04-06 01:00:00,7.78,0.0,3.1,0.307,6352.123333,0.2222222222222224,0.0,0.2222222222222224,2023-04-06,95,0,1,6.352123333
2023-04-06 02:00:00,5.09,0.0,4.8,0.297,7211.24,3.9999999999999996,0.0,3.9999999999999996,2023-04-06,95,0,2,7.21124
2023-04-06 03:00:00,9.91,0.0,4.2,0.294,8693.493333,2.666666666666667,0.0,2.666666666666667,2023-04-06,95,0,3,8.693493333000001
2023-04-06 04:00:00,6.84,0.0,2.6,0.297,10265.65,0.0,0.0,0.0,2023-04-06,95,0,4,10.265649999999999
2023-04-06 05:00:00,8.41,0.0,9.8,0.3,8357.203333,15.111111111111112,0.0,15.111111111111112,2023-04-06,95,0,5,8.357203333
2023-04-06 06:00:00,9.01,0.0,2.8,0.307,6178.716667,0.0,0.0,0.0,2023-04-06,95,0,6,6.178716667
2023-04-06 07:00:00,13.17,220.68,3.5,0.647,5849.06,1.1111111111111112,8.089290216,9.200401327111111,2023-04-06,95,0,7,5.849060000000001
2023-04-06 08:00:00,13.68,428.54,1.5,0.643,6303.406667,0.0,15.678050192,15.678050192,2023-04-06,95,0,8,6.303406667
2023-04-06 09:00:00,8.35,611.5,3.6,0.645,8960.8,1.3333333333333335,22.8279065,24.161239833333333,2023-04-06,95,0,9,8.960799999999999
2023-04-06 10:00:00,9.0,607.13,5.3,1.205,11256.18667,5.111111111111111,22.6095212,27.72063231111111,2023-04-06,95,0,10,11.25618667
2023-04-06 11:00:00,14.51,862.22,5.1,1.192,15601.88667,4.666666666666666,31.443956292,36.11062295866667,2023-04-06,95,0,11,15.60188667
2023-04-06 12:00:00,12.75,732.34,2.5,1.19,17035.57667,0.0,26.887863099999997,26.887863099999997,2023-04-06,95,0,12,17.035576669999998
2023-04-06 13:00:00,17.79,915.42,2.3,1.204,16095.71,0.0,32.963724948,32.963724948,2023-04-06,95,0,13,16.09571
2023-04-06 14:00:00,21.24,689.78,1.9,1.209,14532.43,0.0,24.505400191999996,24.505400191999996,2023-04-06,95,0,14,14.53243
2023-04-06 15:00:00,18.1,151.78,2.9,0.654,12794.35,0.0,5.45891948,5.45891948,2023-04-06,95,0,15,12.79435
2023-04-06 16:00:00,18.51,611.5,4.0,0.647,11181.69,2.2222222222222223,21.9581089,24.18033112222222,2023-04-06,95,0,16,11.18169
2023-04-06 17:00:00,15.75,428.54,6.2,0.642,8295.616667,7.111111111111112,15.5538593,22.66497041111111,2023-04-06,95,0,17,8.295616667
2023-04-06 18:00:00,16.63,220.68,5.6,1.204,5592.99,5.777777777777777,7.982392824000001,13.760170601777777,2023-04-06,95,0,18,5.5929899999999995
2023-04-06 19:00:00,15.52,0.0,4.4,1.207,8340.386667,3.1111111111111116,0.0,3.1111111111111116,2023-04-06,95,0,19,8.340386667
2023-04-06 20:00:00,9.41,0.0,3.0,1.207,9072.18,0.0,0.0,0.0,2023-04-06,95,0,20,9.07218
2023-04-06 21:00:00,8.33,0.0,1.1,0.653,8916.1,0.0,0.0,0.0,2023-04-06,95,0,21,8.9161
2023-04-06 22:00:00,8.91,0.0,2.1,0.656,6652.103333,0.0,0.0,0.0,2023-04-06,95,0,22,6.652103333
2023-04-06 23:00:00,9.25,0.0,6.8,0.299,6296.69,8.444444444444445,0.0,8.444444444444445,2023-04-06,95,0,23,6.29669
2023-04-07 00:00:00,10.99,0.0,5.2,0.299,6011.25,4.888888888888889,0.0,4.888888888888889,2023-04-07,96,3,0,6.01125
2023-04-07 01:00:00,9.25,0.0,0.9,0.298,6563.546667,0.0,0.0,0.0,2023-04-07,96,3,1,6.563546667
2023-04-07 02:00:00,8.22,0.0,3.2,0.303,6023.926667,0.4444444444444448,0.0,0.4444444444444448,2023-04-07,96,3,2,6.023926667
2023-04-07 03:00:00,11.45,0.0,4.6,0.303,8035.84,3.5555555555555545,0.0,3.5555555555555545,2023-04-07,96,3,3,8.03584
2023-04-07 04:00:00,7.88,0.0,7.4,0.303,10009.82667,9.777777777777779,0.0,9.777777777777779,2023-04-07,96,3,4,10.00982667
2023-04-07 05:00:00,7.05,0.0,3.2,0.301,8559.603333,0.4444444444444448,0.0,0.4444444444444448,2023-04-07,96,3,5,8.559603332999998
2023-04-07 06:00:00,9.3,0.0,2.2,0.296,5607.346667,0.0,0.0,0.0,2023-04-07,96,3,6,5.607346667
2023-04-07 07:00:00,9.58,175.59,1.9,0.654,5687.54,0.0,6.524713692,6.524713692,2023-04-07,96,3,7,5.68754
2023-04-07 08:00:00,11.71,340.98,3.8,0.65,5594.46,1.7777777777777772,12.568727388000001,14.346505165777778,2023-04-07,96,3,8,5.59446
2023-04-07 09:00:00,12.73,121.64,2.8,0.656,8197.913333,0.0,4.466353192,4.466353192,2023-04-07,96,3,9,8.197913333
2023-04-07 10:00:00,15.41,754.82,5.8,1.192,10964.00333,6.222222222222222,27.432121332,33.65434355422222,2023-04-07,96,3,10,10.964003329999999
2023-04-07 11:00:00,15.82,686.06,1.6,1.205,15392.80333,0.0,24.893824312,24.893824312,2023-04-07,96,3,11,15.392803330000001
2023-04-07 12:00:00,15.76,910.48,4.7,1.202,17622.77333,3.777777777777778,33.044596928000004,36.82237470577778,2023-04-07,96,3,12,17.62277333
2023-04-07 13:00:00,16.57,910.48,1.7,1.201,16391.1,0.0,32.941348496,32.941348496,2023-04-07,96,3,13,16.391099999999998
2023-04-07 14:00:00,16.4,857.57,3.2,1.199,13845.16333,0.4444444444444448,31.047464280000003,31.49190872444445,2023-04-07,96,3,14,13.84516333
2023-04-07 15:00:00,16.88,603.85,6.5,0.655,12302.99667,7.777777777777778,21.821206680000003,29.59898445777778,2023-04-07,96,3,15,12.30299667
2023-04-07 16:00:00,19.55,608.2,6.1,0.64,10609.65667,6.8888888888888875,21.751056600000002,28.63994548888889,2023-04-07,96,3,16,10.60965667
2023-04-07 17:00:00,15.91,340.98,3.7,0.648,8010.74,1.5555555555555558,12.368231148,13.923786703555555,2023-04-07,96,3,17,8.01074
2023-04-07 18:00:00,17.96,219.49,9.0,1.196,6429.616667,13.333333333333332,7.898479344000001,21.231812677333334,2023-04-07,96,3,18,6.429616667
2023-04-07 19:00:00,16.74,0.0,3.9,1.2,8060.703333,1.9999999999999998,0.0,1.9999999999999998,2023-04-07,96,3,19,8.060703333000001
2023-04-07 20:00:00,16.49,0.0,0.5,1.202,9455.496667,0.0,0.0,0.0,2023-04-07,96,3,20,9.455496667
2023-04-07 21:00:00,12.6,0.0,5.5,0.646,8146.53,5.555555555555555,0.0,5.555555555555555,2023-04-07,96,3,21,8.14653
2023-04-07 22:00:00,10.0,0.0,5.7,0.642,5043.013333,6.000000000000001,0.0,6.000000000000001,2023-04-07,96,3,22,5.043013333
2023-04-07 23:00:00,9.57,0.0,7.5,0.301,6626.79,10.0,0.0,10.0,2023-04-07,96,3,23,6.62679
2023-04-08 00:00:00,8.05,0.0,11.3,0.301,6004.563333,18.444444444444446,0.0,18.444444444444446,2023-04-08,97,0,0,6.004563333
2023-04-08 01:00:00,6.54,0.0,2.6,0.293,6672.43,0.0,0.0,0.0,2023-04-08,97,0,1,6.67243
2023-04-08 02:00:00,9.33,0.0,2.9,0.299,6071.016667,0.0,0.0,0.0,2023-04-08,97,0,2,6.071016667
2023-04-08 03:00:00,4.72,0.0,4.2,0.295,10095.05333,2.666666666666667,0.0,2.666666666666667,2023-04-08,97,0,3,10.09505333
2023-04-08 04:00:00,8.14,0.0,5.7,0.295,9744.343333,6.000000000000001,0.0,6.000000000000001,2023-04-08,97,0,4,9.744343333000002
2023-04-08 05:00:00,6.02,0.0,6.8,0.297,9240.243333,8.444444444444445,0.0,8.444444444444445,2023-04-08,97,0,5,9.240243333
2023-04-08 06:00:00,6.3,0.0,7.3,0.297,6580.27,9.555555555555555,0.0,9.555555555555555,2023-04-08,97,0,6,6.5802700000000005
2023-04-08 07:00:00,12.75,174.65,1.6,0.652,5860.443333,0.0,6.41227475,6.41227475,2023-04-08,97,0,7,5.860443333
2023-04-08 08:00:00,14.59,423.93,4.5,0.653,5729.12,3.333333333333333,15.455385581999998,18.78871891533333,2023-04-08,97,0,8,5.72912
2023-04-08 09:00:00,9.29,604.91,2.3,0.649,9328.91,0.0,22.502289054,22.502289054,2023-04-08,97,0,9,9.32891
2023-04-08 10:00:00,12.76,750.74,5.3,1.198,10707.02333,5.111111111111111,27.562368064000005,32.67347917511111,2023-04-08,97,0,10,10.70702333
2023-04-08 11:00:00,15.1,852.94,1.9,1.201,14901.07333,0.0,31.035074840000004,31.035074840000004,2023-04-08,97,0,11,14.90107333
2023-04-08 12:00:00,16.84,905.57,6.1,1.198,16835.99,6.8888888888888875,32.729473168000006,39.61836205688889,2023-04-08,97,0,12,16.835990000000002
2023-04-08 13:00:00,18.46,905.57,1.5,1.194,16471.58,0.0,32.524089892,32.524089892,2023-04-08,97,0,13,16.471580000000003
2023-04-08 14:00:00,18.84,852.94,5.7,1.201,14106.73667,6.000000000000001,30.588475456,36.588475456000005,2023-04-08,97,0,14,14.10673667
2023-04-08 15:00:00,16.76,600.59,1.3,0.645,12567.45333,0.0,21.713490624000006,21.713490624000006,2023-04-08,97,0,15,12.567453330000001
2023-04-08 16:00:00,18.8,483.93,3.3,0.659,10499.45333,0.6666666666666663,17.35760124,18.02426790666667,2023-04-08,97,0,16,10.49945333
2023-04-08 17:00:00,18.86,423.93,8.7,0.643,8587.863333,12.666666666666666,15.201960227999999,27.868626894666665,2023-04-08,97,0,17,8.587863333
2023-04-08 18:00:00,15.94,43.66,10.1,1.199,5976.273333,15.777777777777777,1.583478344,17.361256121777778,2023-04-08,97,0,18,5.976273333
2023-04-08 19:00:00,13.46,0.0,8.6,1.195,8650.173333,12.444444444444445,0.0,12.444444444444445,2023-04-08,97,0,19,8.650173333000001
2023-04-08 20:00:00,14.32,0.0,4.4,1.193,9036.983333,3.1111111111111116,0.0,3.1111111111111116,2023-04-08,97,0,20,9.036983333
